"logFC.CW","ID","p.CW","logFC.CCW","p.CCW","logFC","call","Size"
-0.491620947091878,"ORF52999",0.000281163674728574,0.464620397808026,0.447407071618085,0.0643170825366366,"Inactive",1176
0.948130644888845,"KSUAT0060",0.00167978944405822,-2.63900610949229,2.49279841351595e-10,0.0634407283128138,"Inactive",235
-0.0892443957309739,"KUUAT0002",1.84554445738463e-06,0.201415334925245,0.00297267565451711,0.0633930241698244,"Inactive",170
-0.00958596587706328,"KUUUT0005",1.28485818463475e-06,0.12717429274406,1.02636499363708e-05,0.0604140804185418,"Inactive",261
0.0452891914554121,"KUUUT0016",3.67803826728832e-05,0.0621225805476556,1.46396955777332e-05,0.0537304373943184,"Inactive",253
-0.163279752890176,"KNGAT0132",5.79546060073798e-08,0.240162782464481,0.000190948024429709,0.0524983900013629,"Inactive",169
0.112681170808499,"KSUAT0045",0.000445572774781788,-0.0105153890967199,1.19816779161763e-05,0.0523975123429454,"Inactive",335
-1.21234370952599,"TRE4_0128A",9.29969874693047e-10,0.715008033257985,0.364785690905121,0.0517613908365511,"Inactive",355
0.255150826314103,"KNGAT0056",0.000231985683216462,-0.185416235124704,2.36198914664377e-08,0.0516197782697549,"Inactive",184
0.704946925781602,"KUUAT0029",0.375381945250721,-1.19341272817811,2.16764684928244e-10,0.0477840282336341,"Inactive",243
0.469840750807477,"EKUUAT0062",0.238302444365076,-0.555837333957697,3.59050076970042e-06,0.0462945708819695,"Inactive",501
0.406933157820204,"KNGAE0056",0.0124766296983037,-0.449690730658761,1.2493843034117e-10,0.0412879321008486,"Inactive",154
0.153370508856927,"EKNGUT0002",0.00239877078648015,-0.0825380300044871,1.12033710777596e-05,0.0402328278425406,"Inactive",534
0.0936597538661122,"ORF54773",0.000114489724209273,-0.0179180628858097,0.000160586190752123,0.0389492532005578,"Inactive",303
0.613337751104692,"ORF53806",0.953463780651363,-0.949150440658069,7.75527199476304e-07,0.0340267350883896,"Inactive",567
0.631882588276554,"KNGAT0150",0.93041601941329,-1.00780324482552,3.45347429374723e-13,0.0334326209574178,"Inactive",170
0.768023331271214,"KUUUT0155",0.210688862328042,-1.54866282455666,1.97238086568509e-11,0.03193271733911,"Inactive",240
0.370301569849955,"KNGAT0039",0.00531367965040912,-0.41110053542761,2.11847527444332e-11,0.0318697599499598,"Inactive",156
0.84136836381803,"KNGAE0154",0.00631086942721325,-1.99771348279291,2.37119734512917e-12,0.0300855235256321,"Inactive",153
0.138821148413958,"KUUAE0038",6.03644604159401e-05,-0.105118631048225,4.28585962101083e-06,0.0220009838112984,"Inactive",249
0.465247032100383,"KSUUT0037",0.0636943437146537,-0.632087886925875,3.92386822404902e-12,0.0184886594244245,"Inactive",209
0.464430247785862,"ORF56498",0.395855409486555,-0.641140621488056,0.000102076094189115,0.0150537184357031,"Inactive",741
-0.189920785264697,"ORF54500",0.000717481465566048,0.19167598146059,0.0140930208830205,0.0134576632251415,"Inactive",534
-0.547844461993191,"ORF55713",0.000393177987155469,0.414673886866021,0.273459429912175,0.0122387798763219,"Inactive",858
0.124330609556509,"KSUAT0008",0.000996343391433742,-0.110856503776099,4.48745793667745e-06,0.0115242598834036,"Inactive",362
0.775262155236085,"KUUAE0019",0.0760403519798958,-1.73611781416075,2.17375292969937e-13,0.00839894367928218,"Inactive",221
0.717632967096852,"EKSUAT0015",0.457041244867018,-1.44803771834071,2.18403468873678e-09,0.00791403000633117,"Inactive",488
0.0553712023601266,"KSUAT0052",0.00194884084070468,-0.04439837143612,3.43397311556904e-05,0.00634868925392129,"Inactive",386
0.040472946307946,"EKSUAE0001",0.000666344016453063,-0.0320669739355893,1.94258251122482e-05,0.00465885919374998,"Inactive",588
-0.0994116213690354,"KNGAT0075",3.69381683120123e-06,0.10062399785507,8.51011738693993e-05,0.00407038509523883,"Inactive",302
0.585665478673645,"KUUAT0078",0.654511091169928,-0.988175553761639,5.97954598240605e-11,0.00349139284567235,"Inactive",179
-0.00954519327922165,"ORF52741",0.00821946682864879,0.0153438190976904,0.00272447987963847,0.00295298461719806,"Inactive",642
0.0266560164891094,"EKNGAT0127",3.21515916982953e-05,-0.021857964842271,2.64017876559763e-05,0.00260294066963196,"Inactive",439
-0.401099467427279,"ORF54296",0.00192548494197904,0.314677855757173,0.144272768211982,0.000731873663025073,"Inactive",1374
0.855156421465551,"KSUUT0106",0.00965615763986593,-2.40443866790253,1.35888186920794e-13,-0.00156081038196365,"Inactive",225
-0.149100618318349,"ORF54660",8.80527836145157e-06,0.130643011387226,0.000121677177431,-0.00245899025274676,"Inactive",381
0.768339821968564,"KSUUT0108",0.0821333071292673,-1.77253569230679,3.4770170500074e-14,-0.00288652960463354,"Inactive",208
0.44797663089572,"KNGAE0069",0.0346059656903197,-0.66332856944808,1.70860561964697e-11,-0.00321679087059068,"Inactive",171
-0.362661766810513,"KUUAT0056",5.49985867115857e-09,0.280976043002565,0.000143608999258285,-0.00524291677268152,"Inactive",192
-1.59193800094201,"KSUUT0133",1.20717276879853e-09,0.731954041500056,0.266488992442648,-0.00533869165288259,"Inactive",282
0.0423096456917991,"KNGUT0028",0.000162760650364893,-0.0557671412784936,1.19656435867806e-06,-0.00589548052540234,"Inactive",410
-0.45170651173819,"KNGAT0052",7.54217486330845e-10,0.329509592195074,0.00127971233603252,-0.00885380190014706,"Inactive",188
0.839045761030085,"KNGUT0112",0.0559415871954926,-2.3326112961238,6.32565034718295e-12,-0.00912425755057644,"Inactive",171
0.106523941004715,"ORF53604",0.00388861000584186,-0.137173035027042,2.31068422386895e-05,-0.0101850561030515,"Inactive",480
0.692743916534497,"KSSAT0014",0.47627400868314,-1.46243579398571,2.64148802542506e-12,-0.0150572703930065,"Inactive",282
-0.364506355241894,"KNGUT0036",4.98363418819166e-10,0.264527580148584,0.000331304100483372,-0.0159741788111436,"Inactive",167
-0.0533345655813269,"KUUAE0013",5.48313416658785e-07,0.0133648203717924,1.87964312315776e-05,-0.0195994470812293,"Inactive",206
-0.270580869095487,"KSUUT0098",4.70544115450669e-06,0.193046536913869,0.00138527935726097,-0.0202227285249312,"Inactive",322
0.319772236831999,"KNGAE0010",0.00133260488403499,-0.468341829736598,3.70990223965745e-10,-0.0211246655819294,"Inactive",267
-0.591514333622033,"ORF54238",0.000277228755674948,0.382538795896103,0.260353753184212,-0.0237977929130205,"Inactive",1389
0.22203358104576,"KNGAT0069",8.02933512051219e-05,-0.323571548594337,3.54312175159971e-09,-0.0251288031434074,"Inactive",215
-1.06065582911241,"ORF53226",5.38781214819993e-06,0.571091799890739,0.784458565910416,-0.0254255162397083,"Inactive",888
-0.143306192550058,"ORF54289",0.00911757803296164,0.0790031272010252,0.0321684990770084,-0.0278737215428174,"Inactive",1572
-0.870606987521858,"EKSUUT0133",1.3873769917227e-06,0.498716137776801,0.490304031096178,-0.0292403426446618,"Inactive",562
-0.11057844228348,"KNGUT0134",3.49416213798151e-07,0.0477258473357783,2.56580245968495e-06,-0.0292560808558754,"Inactive",167
0.267667372753876,"EKNGAT0007",0.11177733997074,-0.407303725573287,3.71857106976924e-07,-0.0306995022688643,"Inactive",484
0.0657028925246449,"KNGAE0072",4.53746626216589e-06,-0.134508680391999,1.07726174731575e-07,-0.0309326049881427,"Inactive",163
0.259719686456034,"ORF53657",0.239263583500378,-0.398077908264728,0.000843578665257453,-0.0320090295658878,"Inactive",1293
-0.723193402462418,"KSUAT0011",3.76416015177381e-10,0.43330555827574,0.0904574064583608,-0.0320353118991789,"Inactive",252
-0.67396868849285,"ORF52700",0.000127408308125575,0.409853887859125,0.383702220997486,-0.0325868791903327,"Inactive",1422
-1.2844523310944,"KNGAE0132",4.49796221861897e-11,0.627350759206269,0.972455143444859,-0.0326451431884863,"Inactive",227
0.419205082246115,"KSSAT0055",0.0170822402385544,-0.700983854431165,6.31096788468546e-12,-0.034793372039484,"Inactive",191
-0.836097542896153,"ORF56512",5.88042826975663e-09,0.474004537711263,0.0838150096085631,-0.0371798705050743,"Inactive",309
-0.0153450705378867,"KSUAT0151",5.5110488633774e-07,-0.0594312980021382,2.74263595709637e-07,-0.0372197911083355,"Inactive",235
-1.15770241821721,"ORF54356",1.15677352746585e-06,0.584531639126271,0.76277656566313,-0.0381708302878943,"Inactive",672
0.870428729207211,"KSUUT0026",0.0164478851208738,-3.09925012982978,7.62876493495606e-13,-0.04030708312664,"Inactive",159
-0.378923144915844,"EKUUUT0106",2.33629662874328e-07,0.230836323615678,0.00151973806582788,-0.0420657834197509,"Inactive",505
0.247548065611257,"KNGUT0118",0.000129929719227268,-0.420415041308483,6.35973037572241e-11,-0.0481158300501995,"Inactive",184
0.858993211239244,"KNGAE0065",0.00842717279658136,-3.08939417455578,6.49796479074466e-14,-0.050456257156744,"Inactive",241
0.56210558140997,"KUUAT0151",0.457292379991814,-1.13991617076098,2.73068531650976e-12,-0.0512433827373938,"Inactive",162
0.426176549309225,"KNGAT0110",0.0394757160577052,-0.771298312964967,1.18999056765138e-13,-0.0517297181000453,"Inactive",171
0.527032536148509,"KUUAE0085",0.292039264483688,-1.04147526165371,5.35237699412977e-11,-0.0537986609253426,"Inactive",210
-0.0274801140304574,"ORF53021",0.0391558104566481,-0.0809190206962479,0.0143381655772226,-0.0539521525057995,"Inactive",1128
0.0721157976777237,"KNGUT0056",0.00368450506344515,-0.207999573131681,1.6079424094376e-06,-0.0611540984272126,"Inactive",154
-0.630191669383235,"ORF55298",0.000308760788413067,0.341925422228821,0.156239434836464,-0.0637577694266015,"Inactive",1380
0.748529309108439,"KSSAT0101",0.15178554534962,-2.10149698999812,8.78535304271341e-13,-0.0640910218281395,"Inactive",205
-0.951935496440497,"EKUUAT0002",3.57143531168323e-09,0.481244161286204,0.144913919527765,-0.0642494990813933,"Inactive",450
0.691188748306211,"EKUUAT0151",0.613222740168238,-1.76019084150875,1.77801929872323e-11,-0.0665614496466861,"Inactive",442
0.822848591008304,"KSUAT0153",0.0317274027575378,-2.85754309008852,1.29346918033835e-13,-0.0687949266256246,"Inactive",204
0.335961592961713,"KNGAT0042",0.000874908051206458,-0.643485368737225,3.42415064538401e-11,-0.0721923084193199,"Inactive",168
0.582864387497017,"EKUUUT0001",0.753374309102018,-1.31266773711365,4.19948918242085e-10,-0.0736999947768574,"Inactive",570
0.813773491710914,"KSSAT0085",0.0545444830042376,-2.82589042168545,1.48649153352376e-12,-0.0748842387939841,"Inactive",194
-0.447734090047022,"HS006",7.04195068685354e-06,0.216546928331721,0.0178538979677361,-0.0776935538750692,"Inactive",881
-1.07496232979499,"KSUAT0071",2.89120563262073e-11,0.506226492135297,0.376466362032309,-0.0777916630909501,"Inactive",226
-0.263673988334074,"ORF53886",0.000791664089471875,0.086684540213932,0.00615328338597459,-0.0778851847352429,"Inactive",792
0.810401321006359,"KNGUT0078",0.0315456222138933,-2.83400495214679,1.35888186920794e-13,-0.0786081063298461,"Inactive",184
-1.28560801005222,"KSSAT0076",7.90762586668532e-10,0.56869328298571,0.632727722030757,-0.0790379396135434,"Inactive",273
0.196987171441532,"KNGAT0047",0.000216018290127576,-0.423503090934973,1.41131935380745e-09,-0.0801535250803542,"Inactive",167
0.540019969995548,"EKUUUT0148",0.516967457916594,-1.20329852609871,4.40687260484286e-08,-0.0829319800182839,"Inactive",500
0.292161702513965,"KNGAT0011",0.000994349542492481,-0.601983523502245,3.35485855893252e-11,-0.0867209825600629,"Inactive",186
0.392324251892694,"TRE4_0033A",0.15827984397187,-0.811537628236351,2.61125434313449e-06,-0.0875183787832819,"Inactive",937
-0.0271610767838045,"ORF54512",0.0199305184687384,-0.151068654338302,0.00657037566218319,-0.0877850305245191,"Inactive",1614
-0.38986549972801,"KSUAT0140",2.76327089781893e-05,0.158556175874443,0.000187927940112325,-0.0897506535360011,"Inactive",354
0.110669305500788,"ORF53081",0.0741323894063683,-0.335948350966184,0.00193829718842098,-0.0954255687981922,"Inactive",1185
-0.890260724871148,"ORF56653",5.07752308354568e-05,0.411673789527587,0.406615190336492,-0.0971586022981172,"Inactive",1608
0.542617684336826,"EKNGAE0090",0.498865957895983,-1.2789284596995,1.40047669027983e-10,-0.0979537995094771,"Inactive",500
0.571628981318157,"KSUUT0007",0.532601479138621,-1.4224541392652,5.61476093403279e-13,-0.105257604981863,"Inactive",181
-0.0203149322703345,"KNGAE0110",6.54620755714244e-07,-0.197611680603384,3.52511451998246e-09,-0.106241458157943,"Inactive",225
-0.555332463132826,"ORF53027",7.01987306072792e-05,0.23193947079737,0.0327540226265263,-0.108648540805414,"Inactive",1092
-0.182634788857126,"EKNGAT0101",3.47316713068438e-06,-0.0392435832889174,0.000510205803151297,-0.109158440687138,"Inactive",436
0.57330547414636,"KNGAE0080",0.6085857511998,-1.45887368923229,3.58259739817494e-11,-0.111145099459067,"Inactive",266
0.25672392622534,"KNGAT0145",0.000508354284994637,-0.607777364884749,9.54093223825122e-10,-0.111718925344359,"Inactive",168
0.043189340927834,"ORF56770",0.0608675942690752,-0.289377093942472,0.00108126498188297,-0.11353222154223,"Inactive",963
-0.113080721262768,"KNGAE0127",1.0568798269769e-06,-0.114857587123248,1.75932170891875e-08,-0.11396888063796,"Inactive",165
0.0446708749750565,"ORF71724",0.0591592342612722,-0.295516621041918,0.00126767053168143,-0.115418990647555,"Inactive",1551
-0.992893139096476,"KNGAE0003",1.63400902274953e-09,0.423948691981938,0.0173295669323733,-0.117111556117031,"Inactive",221
-1.03277763884211,"KSUAT0083",1.43033399409929e-11,0.435157671954332,0.0482288204601019,-0.119646105858335,"Inactive",248
-0.120217020521343,"ORF54989",0.00656184882880302,-0.119173354238004,0.00111336623986421,-0.119695093004281,"Inactive",1149
-0.673523978848582,"ORF71201",0.000636125568633641,0.278265363471388,0.125199461764088,-0.120522250933761,"Inactive",1638
-0.0251265229922394,"KNGAE0012",1.1491749261992e-06,-0.224305171337263,9.86471018726354e-09,-0.121281245123121,"Inactive",261
0.285529423878721,"KNGAT0144",0.000201671296169587,-0.691818887437042,1.65423228377203e-11,-0.12191792682404,"Inactive",163
0.201056531763408,"ORF71892",0.118497577739169,-0.548988051215846,3.11652880520828e-05,-0.125762299575459,"Inactive",1491
0.0932001973632052,"KNGAT0101",6.82769066263597e-07,-0.387677881033184,1.1277833624926e-11,-0.127295168729529,"Inactive",156
0.659175600381512,"KNGAT0021",0.671131129317395,-1.99656576205102,5.2452846543845e-13,-0.128333118819053,"Inactive",174
0.375777856152398,"KNGAT0051",0.0795688183984916,-0.92928798145062,9.37326530273855e-10,-0.133957384486415,"Inactive",231
-2.54835883838027,"KUUAE0026",1.60528554416139e-12,0.723027665985279,0.312099327151167,-0.13480025162779,"Inactive",238
-0.438877786848895,"ORF56905",0.000102198100593225,0.105480414564467,0.0112815295690574,-0.141174882468518,"Inactive",615
0.575767135928947,"EKSUAT0068",0.702981764331972,-1.66286995735017,2.42496642729933e-10,-0.146978392612066,"Inactive",497
-3.37941419674751,"KSSAT0058",8.35464568032555e-14,0.772085127262867,0.274917874364112,-0.148936698949254,"Inactive",188
-0.397917619452,"KNGAE0047",3.40940389779192e-07,0.059342949682296,2.94751344596121e-06,-0.151246631165011,"Inactive",302
-0.377278816212925,"KNGUT0011",1.10751708732564e-10,0.0436859792975167,1.30850043037447e-07,-0.151496387138133,"Inactive",152
-0.653217620338566,"ORF70576",8.74330763766544e-05,0.212187491301997,0.181345511014475,-0.156575718525383,"Inactive",1998
-0.554555478038489,"ORF54572",0.000251219101060025,0.154570474752537,0.0294667617224992,-0.156854698628426,"Inactive",996
-0.524577375804279,"ORF55224",0.000358602564130254,0.129222011728351,0.0493535702482043,-0.160954296428054,"Inactive",1644
0.0516080163618369,"KUUAT0069",9.90748725703142e-06,-0.410749068930773,5.99646418930739e-11,-0.161127141304776,"Inactive",257
-3.78493359284752,"KNGAE0052",6.05238198781256e-14,0.778733605044283,0.0613476733997147,-0.161514831148126,"Inactive",153
-0.857462074803819,"KNGUT0009",4.34796670516325e-12,0.305550339423029,0.000457664471560395,-0.161804464093578,"Inactive",186
-1.67760478378598,"KNGUT0003",1.42851178554778e-12,0.558099693544893,0.365540493114184,-0.164132665774579,"Inactive",153
-0.450843698069128,"KNGAE0013",1.34588463966623e-09,0.0594703727955077,1.06823085295234e-05,-0.173239609948613,"Inactive",161
0.528277309685674,"NC21",0.350520068865817,-1.60968624564645,1.23621950092423e-09,-0.176351986755482,"Inactive",293
-1.45360020479699,"ORF56544",6.0092211759772e-08,0.488494982391749,0.435069517101085,-0.177808538780886,"Inactive",939
0.103976513158214,"KNGAE0002",3.6961890956527e-06,-0.529729732979486,1.52114322926144e-10,-0.178358218015567,"Inactive",201
0.616245232874298,"ORF55025",0.972455143444859,-2.09559471381978,1.89371316391072e-09,-0.178818725265299,"Inactive",780
-0.0819708336574236,"KSUUT0083",4.54612968312339e-07,-0.283865839743962,7.76603447090944e-08,-0.179389491884374,"Inactive",267
0.101239276111707,"ORF53412",0.0848863382224894,-0.536176049773576,0.000261217726912603,-0.182547978889993,"Inactive",1431
0.121059893332959,"KNGAT0073",3.06897142320853e-06,-0.570092856905092,2.22515248541814e-12,-0.183517456731683,"Inactive",175
-0.912453519333883,"ORF55555",1.77405555102025e-05,0.287149969577508,0.129674725046761,-0.191402300994974,"Inactive",1509
-1.89100841329318,"ORF53130",5.17686413368368e-06,0.558896769165125,0.767727625836013,-0.198625425102895,"Inactive",1455
-0.593303144650561,"ORF56191",0.000216279567149397,0.109131265821807,0.0690024203166597,-0.199750587175451,"Inactive",2133
-0.0735556982162411,"KNGAT0020",2.35255914447421e-07,-0.341846701099434,4.52422001530362e-11,-0.201473568530664,"Inactive",176
-0.0210290427136469,"KNGAT0120",1.03444130650104e-06,-0.408086591642598,1.38766899696027e-08,-0.201616206109814,"Inactive",164
-0.958088080935286,"EKNGAE0008",2.18062099403133e-09,0.289693476803945,0.0111806619551107,-0.20330328680212,"Inactive",504
0.466079166319514,"KUUAT0037",0.0545285805283179,-1.50237183060362,8.52833966177806e-14,-0.205627503353627,"Inactive",168
-0.451886096501649,"KSUUT0096",6.49801136397114e-08,0.00123437616436528,2.87001194724962e-07,-0.207609038619627,"Inactive",232
0.487191965271407,"KNGUT0027",0.0993163696827251,-1.61106650319644,7.88012374749934e-14,-0.210003544575499,"Inactive",160
0.550696395237718,"KNGAE0051",0.393098166829451,-1.94432415652048,1.0646921468705e-12,-0.21371390761352,"Inactive",177
0.275558311724533,"EKUUAT0078",0.00428724884413745,-0.96338042016955,1.69621907859818e-10,-0.214812513278893,"Inactive",459
0.395455378541258,"KUUUT0142",0.0224039808470352,-1.30178196839772,1.64514112305041e-12,-0.216767359487095,"Inactive",190
0.318447858653458,"KNGUT0091",0.00676452951131135,-1.07977767824452,2.38332654375194e-11,-0.217515978452164,"Inactive",179
0.408948460467317,"KNGAT0128",0.0162141048014006,-1.38094169076288,6.18280529250864e-14,-0.224582087930887,"Inactive",183
-1.08104933846001,"ORF52773",8.03096360480345e-05,0.299273105901879,0.154301958840389,-0.231744388713147,"Inactive",2787
-1.63421858741287,"EKNGAT0063",6.11185520342442e-09,0.464709561999576,0.186815180159651,-0.232612711357331,"Inactive",496
0.526934610339856,"ORF70130",0.634810937055663,-1.93851719959958,3.11529932418899e-07,-0.232981839878648,"Inactive",1422
0.222108807698048,"KNGAE0136",0.000163172524222686,-0.902295674689557,3.54843368327595e-12,-0.23321656997079,"Inactive",180
-0.906522550302388,"KSUAT0078",3.15519010534835e-08,0.211495500665349,0.000641148689513138,-0.241818589193642,"Inactive",285
0.181810542710742,"KUUAT0067",0.000183375077020079,-0.857289793522076,4.37808252201982e-10,-0.246143013537874,"Inactive",165
0.4036819971483,"ORF56616",0.0920293478370979,-1.47264211701046,3.6346218412046e-10,-0.248791997886653,"Inactive",288
-0.206057227592432,"KNGAE0014",5.21380925079261e-09,-0.302198614799199,1.02896529348746e-10,-0.253327210005718,"Inactive",185
-0.274455749964038,"KUUUT0071",1.2283743331437e-07,-0.235982531358186,2.9367412589168e-08,-0.255090895896149,"Inactive",188
0.0466375600110863,"EKSUUT0138",0.00209823441607251,-0.645186289629819,1.52757347830931e-07,-0.25819642966354,"Inactive",546
0.620648260124544,"KNGAE0025",0.961786649316349,-2.91928471119801,6.25426972578753e-13,-0.260360372705807,"Inactive",186
0.498601590325926,"KSSAT0008",0.183533292748185,-1.9684172689751,6.40219111592335e-12,-0.261554983952661,"Inactive",234
0.372551926546585,"KNGAT0088",0.00521700039482606,-1.42155249724629,5.07451074745825e-12,-0.261922903746333,"Inactive",207
-0.45055563969213,"EKNGAT0034",8.64005699369729e-07,-0.116800702275765,5.19418193262468e-06,-0.274048204287774,"Inactive",467
0.201631276940723,"ORF56278",0.164805819392594,-0.991563377745577,0.000111403439943388,-0.274974007328357,"Inactive",1395
-0.487175519883297,"KNGAT0097",2.87437979496149e-09,-0.0923299731109994,1.69575928593879e-06,-0.276286729450986,"Inactive",215
0.0193582306679666,"ORF52971",0.0178387520113689,-0.668548583549696,0.000323381842437742,-0.283976778397308,"Inactive",1515
0.521490474426769,"KUUUT0057",0.236131001557127,-2.27184464008117,1.07351201025482e-13,-0.284104502856308,"Inactive",178
-0.720429276499519,"EKUUUT0140",2.35213619377902e-07,0.0496626801577434,0.00544625489544685,-0.284598836576964,"Inactive",530
-0.0535249965088328,"KNGAT0018",3.59674411867601e-07,-0.568829454409458,1.21466430698616e-09,-0.288291322637304,"Inactive",195
-2.30070173374898,"KUUAE0093",3.00310972681196e-10,0.517085023923128,0.280054449163193,-0.291569759932116,"Inactive",232
-0.185270074255406,"ORF53361",0.00323757191832653,-0.415617547258414,0.00251166058338697,-0.29585139066013,"Inactive",1422
0.0405011245788293,"EKSSAT0006",0.187853704966923,-0.741901974777713,1.1926434236117e-07,-0.298298779469481,"Inactive",587
-0.298799522920719,"KNGUT0060",9.09166906380185e-11,-0.302938349359332,1.44104972249719e-10,-0.300867451949159,"Inactive",207
-0.0153724336441607,"KNGAE0156",2.46616432960427e-06,-0.660094667661826,7.83816869775809e-11,-0.302014525434554,"Inactive",220
-0.361110312538181,"KUUAE0098",1.23814742077179e-08,-0.248156613412432,1.23526192682296e-06,-0.303528302109942,"Inactive",245
0.258975945076347,"KSUAE0002",9.95805410116509e-05,-1.24714143144644,1.44415683950775e-12,-0.305867640803414,"Inactive",186
-0.341480807304174,"KNGAT0140",4.22193654406317e-08,-0.275384158632739,1.30859680632862e-09,-0.308053991255682,"Inactive",168
0.3914828447962,"TRE4_0179A",0.0211410184259411,-1.73448808305629,9.8074337482655e-09,-0.31091863881583,"Inactive",374
0.148848372879536,"KNGAT0035",8.01445018600843e-06,-0.992732516110099,2.64148802542506e-12,-0.311856184955923,"Inactive",175
-0.912003841997231,"ORF70626",0.000488947683666334,0.108968283738949,0.0785625777362555,-0.313026104922667,"Inactive",1314
-0.0653594856300703,"ORF13889",0.0245401957615031,-0.617193411703179,2.86683609394478e-05,-0.315051035939209,"Inactive",936
-0.840932134963224,"KNGAE0039",2.3763706193134e-12,0.0657625752917455,3.52891854482803e-06,-0.317497927207051,"Inactive",155
0.23061611696667,"EKSUUT0030",0.00807215901477268,-1.21711303986441,6.94152171153799e-11,-0.318794956336916,"Inactive",503
0.265323183534754,"KNGUT0024",0.032068449336976,-1.31692115787957,7.34816925857864e-11,-0.318959297092537,"Inactive",250
-2.41500985525601,"KSUAT0068",3.91781197993151e-13,0.499951660806229,0.234541533735915,-0.320423273444582,"Inactive",217
-1.82464345281639,"KUUAE0046",2.11711771791583e-11,0.391312341181035,0.0199589764492955,-0.327441775487557,"Inactive",257
-0.0206652452354483,"KNGUT0123",4.45277277191308e-06,-0.718580174645595,2.35198453377905e-10,-0.327825195243924,"Inactive",176
-2.87025625249716,"KUUAT0119",1.26085353111049e-11,0.539876321493516,0.3187353454297,-0.330419585355577,"Inactive",299
0.53552482781629,"KUUAE0075",0.413558349787616,-2.84486504147351,4.87233373677214e-13,-0.332189536777564,"Inactive",223
-0.527959274410841,"KNGUT0002",1.57776673742604e-09,-0.160660623221085,1.52050655078846e-07,-0.332652468065937,"Inactive",254
-0.36889574485016,"ORF53834",0.00611622870500892,-0.307813925838879,0.0013167181761044,-0.338031593956612,"Inactive",2019
-0.669402100500693,"KSSAT0052",3.26971054709797e-09,-0.0748342338972964,2.29381459121435e-06,-0.341703115277676,"Inactive",301
-2.37330356571167,"KUUAE0057",2.37119734512917e-12,0.465790003503828,0.164732252452642,-0.345494274144235,"Inactive",175
-0.622594302531953,"KNGAE0068",4.13831256241589e-10,-0.120580895785469,7.16629512868545e-08,-0.349861232133881,"Inactive",189
-0.355216217031369,"ORF71335",0.00164081001522377,-0.348284951393353,0.000258856685804468,-0.351746421655845,"Inactive",1140
0.298568010382039,"KNGAE0009",0.00406241217857992,-1.57096096041349,1.21223359930359e-12,-0.352448658238639,"Inactive",160
0.441561130833182,"EKNGAT0139",0.144410083413697,-2.28022952132155,1.18442449426133e-09,-0.354816592237773,"Inactive",451
0.25812772291658,"KSUAT0050",0.00038101481871732,-1.45220351332882,2.61124046016056e-11,-0.357170476019792,"Inactive",212
-0.984315336232824,"ORF54986",2.4303194276875e-06,0.0735289505229501,0.00504251947421655,-0.360533443287747,"Inactive",588
-0.40508614982915,"KSUAT0025",2.54650795312749e-09,-0.319303766739516,4.75948798194444e-09,-0.361557476584426,"Inactive",257
0.0736673346768112,"KSUAT0020",0.0194732073713696,-0.990818290570726,7.80372744774985e-08,-0.362546716617522,"Inactive",218
-0.590971327763687,"KNGUT0082",1.03898940291551e-09,-0.170492118482297,2.23439447347578e-09,-0.365466844966168,"Inactive",182
-1.51909604821732,"KUUAE0044",4.64992550325039e-12,0.264362511903787,0.000766912880920002,-0.367722795186156,"Inactive",231
-0.730595643665855,"KUUAT0109",2.18555242716637e-09,-0.083167613538158,1.4161844326166e-05,-0.370864635668005,"Inactive",255
-0.969237139325986,"KNGUT0013",4.63347612025951e-11,0.0471354432618295,2.84982484071092e-07,-0.37333896453628,"Inactive",156
-0.166183244795092,"KSSAT0065",5.51207859702605e-09,-0.619613781408042,3.16881464961423e-11,-0.375157535449756,"Inactive",212
-0.365170957664792,"ORF54497",0.00193158358653642,-0.392879568509959,0.00536759914014515,-0.378958742158398,"Inactive",1662
0.393791154315776,"KNGAE0111",0.0171144545344902,-2.18209201039974,1.08495136855501e-12,-0.382515872787807,"Inactive",199
0.330087797841844,"KSUAT0049",0.0129455169201224,-1.86302134882177,2.49103192368626e-13,-0.384593266690468,"Inactive",253
0.465491034369265,"KUUUT0019",0.0709091598991301,-2.73111125747049,3.47496194889546e-14,-0.385151512008357,"Inactive",219
-0.0339212020173281,"ORF71170",0.0332271958778589,-0.86272426728622,0.000199260001892707,-0.389606987064641,"Inactive",1191
0.501095599960106,"KNGUT0023",0.126785802570857,-3.17097290786064,1.07126058332033e-14,-0.389944073935919,"Inactive",158
0.237663350646586,"PSV40",0.000169290440849638,-1.56702111802569,3.22637165678145e-12,-0.39917270855904,"Inactive",298
-1.58017512724257,"EKSSAT0029",2.99196135748093e-09,0.236322926609752,0.00134135047526043,-0.403133799362337,"Inactive",542
-0.189187627623856,"KSUUT0152",1.04880211599539e-07,-0.658776273079018,1.07145714587843e-09,-0.404959663197097,"Inactive",217
-3.16141369545379,"KSSAT0007",2.35277874168707e-12,0.479372079391106,0.148733347775873,-0.409368945846771,"Inactive",336
-0.345719936332901,"KNGAT0057",7.91653347571212e-10,-0.485095941227434,7.9946474817631e-11,-0.413725486786632,"Inactive",154
0.25770317631443,"KNGAT0044",0.000229937794730589,-1.71909051753877,1.60528554416139e-12,-0.41569750888322,"Inactive",200
-0.208684531712483,"ORF56281",0.00618006609892256,-0.666558463444287,4.06937214997546e-05,-0.419532563734483,"Inactive",789
